Date,IEAG IM,XBAG IM,XBAE IM,GAGG IM,DJCOMEX IM,CRB IM,XDBC IM,CRWE IM,CCUSAS IM,WCOA IM,CRBA IM,CMOD IM,R1JKEX IM,ICOV IM,IEAC IM,SE15 IM,XBLC IM,XB4N  IM,EUCO IM,ECOEUA IM,IEXF IM,ECRP IM,PSFE IM,LQDE IM,USCO IM,LUSC IM,JNKE IM,WING IM,CORP IM,SAFRI IM,AEJ IM,INDI IM,KOR IM,MAL IM,TWN IM,APEX IM,FXC IM,IKOR IM,ITWN IM,IFFF IM,XMKO IM,XMAS IM,XMTW IM,XNIF IM,XAXJ IM,CI2 IM,CSKR IM,CSEMAS IM,XMIN IM,XCS3 IM,XCS4 IM,AASI IM,TAI IM,EMAE IM,XCHA IM,AJEUAS IM,RQFI IM,CASH IM,CHNA IM,CNAA IM,BRA IM,LATAM IM,IBZL IM,LTAM IM,XMLA IM,XMBR IM,XMEX IM,CSMXCP IM,ALAT IM,BRZ IM,TUR IM,ITKY IM,XMRC IM,RDXS IM,EMKT IM,IEEM IM,XMEM IM,XMEA IM,XSFR IM,SEMA IM,AEEM IM,EMMV IM,EMRG IM,EMGEAS IM,EMMEUA IM,EIMI IM,MXFS IM,EMV IM,MVAM IM,HMEM IM,XMME IM,SXXPIEX IM
07/27/2007,154.03,334.5394,144.9303,157.43,333.254,308.72,296.4555,91.4054,1166.8745,325.1889,658.7876,330.483,140.2869,140.6902,155.32,148.4546,155.32,141.7403,155.32,140.8747,141.7403,155.32,155.32,149.4906,1619.73,1828.73,129.2429,116.5864,163.54,4424.8599,319.2142,463.468,612.199,273.982,182.681,303.181,24420.69,612.199,182.681,294.502,612.199,364.708,182.681,4931.08,303.181,463.468,612.199,364.708,827.817,273.982,548.346,364.708,3809.27,364.708,4800.43,303.181,4800.43,4638.3594,16844.685,4638.3594,52922.2305,497.6454,498.2338,657.539,497.6454,498.2338,480.63,4794.2065,497.6454,498.2338,691.7109,287.924,4719.1514,2399.606,382.0598,382.0598,382.0598,356.4617,1891.3123,382.0598,382.0598,70.4939,382.0598,382.0598,382.0598,1079.6763,382.0598,996.6885,80.6622,382.0598,382.0598,562.13
07/30/2007,154.16,334.639,144.8833,157.5,334.982,310.19,295.9724,91.647,1170.2341,326.5247,664.4313,332.878,140.4159,140.8377,155.29,148.5185,155.29,141.7144,155.29,140.6585,141.7144,155.29,155.29,149.4856,1613.71,1815.59,129.2429,116.5864,163.26,4467.6802,320.0262,462.952,619.163,272.516,181.698,304.455,24649.91,619.163,181.698,295.913,619.163,366.0353,181.698,4999.52,304.455,462.952,619.163,366.0353,828.658,272.516,548.346,366.0353,3809.27,366.0353,4910.84,304.455,4910.84,4744.8096,17237.0403,4744.8096,54572.6094,514.5815,520.9383,678.294,514.5815,520.9383,491.214,4899.7764,514.5815,520.9383,692.071,288.066,4731.0078,2407.507,385.3629,385.3629,385.3629,356.4387,1884.7982,385.3629,385.3629,70.3903,385.3629,385.3629,385.3629,1088.3936,385.3629,998.0713,80.8291,385.3629,385.3629,561.13
07/31/2007,153.96,334.517,144.8815,157.44,336.83,313.23,298.6601,92.8069,1181.5566,328.6577,667.0911,334.836,140.2697,140.6422,154.96,148.2717,154.96,141.4428,154.96,140.4703,141.4428,154.96,154.96,149.5712,1616.35,1826.8,124.3236,113.7759,163.21,4564.4199,325.3343,473.76,628.598,277.861,186.38,310.189,25235.07,628.598,186.38,301.358,628.598,373.4895,186.38,5030.3,310.189,473.76,628.598,373.4895,850.326,277.861,541.454,373.4895,3782.7,373.4895,4963.21,310.189,4963.21,4798.7134,17392.4728,4798.7134,54182.5,515.2841,521.9953,679.107,515.2841,521.9953,489.604,4883.7134,515.2841,521.9953,726.4913,302.49,4830.0508,2451.4157,391.7972,391.7972,391.7972,363.899,1909.3324,391.7972,391.7972,71.3864,391.7972,391.7972,391.7972,1106.8915,391.7972,1014.6892,82.065,391.7972,391.7972,573.34
08/01/2007,153.96,334.8246,144.9725,157.59,334.015,309.18,296.0045,92.0712,1172.1991,326.9911,660.7154,331.723,140.3428,140.7065,154.91,148.2963,154.91,141.3353,154.91,140.4284,141.3353,154.91,154.91,149.6159,1616.25,1825.91,124.3236,113.7759,163.21,4418.4902,312.2635,453.674,598.96,269.536,177.089,297.372,24249.93,598.96,177.089,288.909,598.96,357.1831,177.089,5043.03,297.372,453.674,598.96,357.1831,809.529,269.536,523.818,357.1831,3655.55,357.1831,4775.79,297.372,4775.79,4613.6216,16878.3255,4613.6216,54233.8711,507.7495,517.1099,669.274,507.7495,517.1099,476.821,4756.209,507.7495,517.1099,697.1153,289.785,4704.0947,2393.9271,378.3979,378.3979,378.3979,353.3796,1887.8248,378.3979,378.3979,69.0944,378.3979,378.3979,378.3979,1069.5062,378.3979,984.1016,79.5507,378.3979,378.3979,564.69
08/02/2007,153.8,334.5998,144.9142,157.48,333.266,309.53,296.5724,92.1265,1172.1315,327.2766,656.6657,330.93,140.2905,140.6673,154.78,148.1876,154.78,141.2221,154.78,140.318,141.2221,154.78,154.78,149.6304,1618.63,1832.84,124.3236,113.7759,163.24,4457.5098,314.1966,454.932,598.795,268.743,180.097,297.769,24061.54,598.795,180.097,289.248,598.795,357.9626,180.097,4929.15,297.769,454.932,598.795,357.9626,816.513,268.743,523.704,357.9626,3639.99,357.9626,4936.71,297.769,4936.71,4764.2822,17372.5154,4764.2822,54690.9219,514.1218,523.2679,677.582,514.1218,523.2679,485.589,4843.6655,514.1218,523.2679,703.5642,292.371,4748.083,2402.2501,380.6911,380.6911,380.6911,356.6399,1889.7795,380.6911,380.6911,69.3614,380.6911,380.6911,380.6911,1075.0072,380.6911,989.3259,79.8058,380.6911,380.6911,568.87
08/03/2007,154.24,336.5047,145.2671,158.39,329.545,307.63,294.7921,92.0447,1163.8485,326.2839,648.6626,329.438,140.4781,140.9365,155.11,148.3782,155.11,141.5429,155.11,140.7186,141.5429,155.11,155.11,149.8607,1623.55,1838.4,124.3236,113.7759,164.1,4395.96,316.2214,460.997,606.89,269.218,182.582,300.328,24215.44,606.89,182.582,291.595,606.89,361.7899,182.582,4929.15,300.328,460.997,606.89,361.7899,821.06,269.218,528.314,361.7899,3680.23,361.7899,5122.05,300.328,5122.05,4930.1343,18229.2133,4930.1343,52846.3789,499.376,505.4546,659.236,499.376,505.4546,472.187,4709.9888,499.376,505.4546,698.4789,290.405,4767.8682,2395.2234,380.5079,380.5079,380.5079,355.9931,1868.8439,380.5079,380.5079,69.6154,380.5079,380.5079,380.5079,1075.1327,380.5079,990.9675,80.0038,380.5079,380.5079,561.48
08/06/2007,154.23,336.8696,145.242,158.57,324.928,302.06,290.6081,90.6596,1150.0525,323.5946,639.8878,325.529,140.5356,140.9542,155.14,148.4338,155.14,141.5772,155.14,140.7049,141.5772,155.14,155.14,149.8365,1618.86,1827.97,124.3236,113.7759,163.99,4279.9902,309.2552,451.832,597.723,259.399,180.048,293.099,23259.42,597.723,180.048,284.443,597.723,353.4356,180.048,4934.46,293.099,451.832,597.723,353.4356,788.823,259.399,512.168,353.4356,3571.35,353.4356,5242.58,293.099,5242.58,5050.8257,18594.6101,5050.8257,53091.1016,493.3351,498.0932,651.316,493.3351,498.0932,471.548,4703.6108,493.3351,498.0932,690.3455,286.48,4691.3618,2378.4645,372.9244,372.9244,372.9244,349.1635,1845.8711,372.9244,372.9244,68.2828,372.9244,372.9244,372.9244,1054.0179,372.9244,973.0511,78.7806,372.9244,372.9244,556.36
08/07/2007,154.12,336.1642,145.2148,158.24,326.329,302.55,292.7932,90.2143,1154.3942,323.952,643.0969,326.199,140.4851,140.9312,155.02,148.3672,155.02,141.4966,155.02,140.5036,141.4966,155.02,155.02,149.7855,1618.7,1831.13,124.3236,113.7759,163.67,4369.1099,309.4183,453.873,598.874,259.217,178.037,292.257,23048.64,598.874,178.037,283.399,598.874,352.1636,178.037,4934.46,292.257,453.873,598.874,352.1636,782.145,259.217,510.526,352.1636,3563.68,352.1636,5259.03,292.257,5259.03,5066.8149,18660.8277,5066.8149,53802.4805,501.6247,505.6326,662.42,501.6247,505.6326,482.811,4815.9536,501.6247,505.6326,697.4756,289.782,4719.6401,2389.8738,374.5893,374.5893,374.5893,353.4042,1859.1274,374.5893,374.5893,68.3239,374.5893,374.5893,374.5893,1058.3201,374.5893,976.6691,79.0416,374.5893,374.5893,563.88
08/08/2007,153.57,335.1813,144.7388,157.77,325.954,302.88,293.3893,90.1213,1153.5342,324.6265,640.8655,327.078,140.2086,140.5144,154.61,148.1148,154.61,141.1241,154.61,140.1043,141.1241,154.61,154.61,149.5856,1612.64,1818.33,124.3236,113.7759,163.38,4564.1001,318.5888,464.539,612.345,263.865,182.979,300.855,23951.05,612.345,182.979,291.943,612.345,362.1282,182.979,4934.46,300.855,464.539,612.345,362.1282,822.393,263.865,523.015,362.1282,3653.75,362.1282,5191.59,300.855,5191.59,5001.0215,18553.952,5001.0215,55241.3711,517.2605,525.6532,682.308,517.2605,525.6532,491.424,4901.8706,517.2605,525.6532,729.9864,303.208,4811.082,2454.2551,385.1878,385.1878,385.1878,362.6049,1890.3809,385.1878,385.1878,69.9271,385.1878,385.1878,385.1878,1087.7122,385.1878,1000.0594,80.5384,385.1878,385.1878,575.51
08/09/2007,153.88,335.0116,144.9387,157.68,327.189,300.97,290.985,89.3729,1145.6499,322.5503,637.8698,325.656,140.4347,140.77,154.87,148.325,154.87,141.3699,154.87,140.4705,141.3699,154.87,154.87,149.7366,1616.47,1818.27,124.3236,113.7759,163.28,4564.1001,318.8791,458.009,615.845,264.016,184.836,301.15,23987.3,615.845,184.836,292.74,615.845,362.7961,184.836,5010.44,301.15,458.009,615.845,362.7961,811.332,264.016,509.177,362.7961,3558.06,362.7961,5321.7,301.15,5321.7,5114.8555,19209.7866,5114.8555,53430.8399,496.9795,501.4858,656.32,496.9795,501.4858,476.226,4750.2695,496.9795,501.4858,686.7828,285.175,4681.0288,2388.0219,380.2536,380.2536,380.2536,354.2499,1868.3043,380.2536,380.2536,69.1323,380.2536,380.2536,380.2536,1075.0363,380.2536,989.0885,79.9122,380.2536,380.2536,565.36
08/10/2007,154.2,335.4996,145.1599,157.92,328.041,300.89,290.6494,89.1111,1142.4727,322.2251,641.8694,325.862,140.6809,141.0214,155.15,148.5749,155.15,141.6613,155.15,140.7368,141.6613,155.15,155.15,149.6951,1615.9399,1817.46,124.3236,113.7759,163.29,4275.54,306.8391,449.602,582.783,257.979,178.51,290.92,23200.66,582.783,178.51,282.289,582.783,349.4157,178.51,4970,290.92,449.602,582.783,349.4157,797.151,257.979,502.917,349.4157,3525.67,349.4157,5259.25,290.92,5259.25,5037.7422,19118.6194,5037.7422,52638.1289,481.7958,481.5826,637.392,481.7958,481.5826,466.854,4656.7837,481.7958,481.5826,664.4705,275.952,4566.0708,2327.3237,367.6914,367.6914,367.6914,344.823,1843.6598,367.6914,367.6914,67.5494,367.6914,367.6914,367.6914,1040.2518,367.6914,965.7593,78.0623,367.6914,367.6914,548.07
08/13/2007,154.08,334.6626,145.1523,157.51,330.754,301.64,290.8882,89.5118,1146.2147,323.1791,644.1113,327.043,140.6139,140.9032,154.97,148.4828,154.97,141.5218,154.97,140.6277,141.5218,154.97,154.97,149.7938,1617.47,1820.87,124.3236,113.7759,162.97,4401.9199,309.4151,454.302,592.749,258.554,179.092,293.152,23301.41,592.749,179.092,284.398,592.749,352.3131,179.092,4970,293.152,454.302,592.749,352.3131,802.778,258.554,502.917,352.3131,3525.67,352.3131,5246.97,293.152,5246.97,5027.7944,19260.4776,5027.7944,52434.0117,485.5784,484.7638,642.044,485.5784,484.7638,472.706,4715.165,485.5784,484.7638,686.1662,284.81,4642.8672,2370.8825,371.4188,371.4188,371.4188,350.2932,1832.0251,371.4188,371.4188,68.1958,371.4188,371.4188,371.4188,1049.5992,371.4188,973.5219,78.4557,371.4188,371.4188,560.36
08/14/2007,154.27,334.6394,145.3313,157.5,331.202,301.39,290.3741,89.1595,1141.4727,322.4902,644.0562,326.427,140.694,141.0136,155.07,148.5362,155.07,141.6537,155.07,140.7586,141.6537,155.07,155.07,149.9603,1620.8199,1823.76,124.3236,113.7759,162.94,4263.3901,307.2872,452.346,583.105,257.851,178.554,291.916,23453.91,583.105,178.554,283.197,583.105,350.2177,178.554,4962.52,291.916,452.346,583.105,350.2177,787.737,257.851,494.35,350.2177,3468.59,350.2177,5334.49,291.916,5334.49,5106.4761,19459.3913,5106.4761,50911.75,467.711,463.5263,618.732,467.711,463.5263,459.427,4582.7056,467.711,463.5263,666.1569,276.191,4623.1362,2362.7961,366.1386,366.1386,366.1386,345.1904,1829.1302,366.1386,366.1386,67.751,366.1386,366.1386,366.1386,1034.3481,366.1386,964.8326,77.8231,366.1386,366.1386,553.45
08/15/2007,154.38,334.2088,145.4687,157.3,332.818,302.03,290.5436,89.2515,1138.5979,321.9095,644.0991,325.555,140.8064,141.11,155.13,148.6307,155.13,141.7928,155.13,140.8912,141.7928,155.13,155.13,150.0028,1617.3101,1814.99,124.3236,113.7759,162.45,4191.2402,298.4158,452.346,583.074,250.67,172.083,285.151,22719.52,583.074,172.083,275.892,583.074,342.8812,172.083,4921.3,285.151,452.346,583.074,342.8812,728.381,250.67,479.031,342.8812,3370.37,342.8812,5331.93,285.151,5331.93,5102.9521,19546.6801,5102.9521,49285.3008,451.419,445.4963,597.315,451.419,445.4963,443.163,4420.4785,451.419,445.4963,630.7739,261.295,4501.252,2323.0749,357.3754,357.3754,357.3754,337.5266,1800.5468,357.3754,357.3754,66.6483,357.3754,357.3754,357.3754,1009.6056,357.3754,944.7387,76.2805,357.3754,357.3754,552.36
08/16/2007,154.99,335.808,145.9128,158.05,323.252,291.79,280.6476,86.2185,1099.0667,311.4612,622.5025,314.601,141.0831,141.4487,155.51,148.9178,155.51,142.2376,155.51,141.3731,142.2376,155.51,155.51,150.0411,1621.41,1821.49,124.3236,113.7759,162.72,3921.9199,281.5471,426.767,537.573,240.864,163.899,269.609,21598.08,537.573,163.899,260.875,537.573,322.5942,163.899,4924.08,269.609,426.767,537.573,322.5942,688.626,240.864,460.038,322.5942,3270.18,322.5942,5234.11,269.609,5234.11,5012.2524,18967.5901,5012.2524,48015.5508,426.0623,413.1957,564.282,426.0623,413.1957,434.083,4329.8999,426.0623,413.1957,562.7548,232.809,4322.564,2231.3382,337.2665,337.2665,337.2665,320.6165,1737.6879,337.2665,337.2665,63.8976,337.2665,337.2665,337.2665,951.167,337.2665,902.8358,72.6904,337.2665,337.2665,532.72
08/17/2007,154.9,337.2182,145.9418,158.73,325.591,296.55,284.9246,87.4489,1117.0803,315.5074,632.4707,319.573,141.2787,141.612,155.52,149.0272,155.52,142.2997,155.52,141.2276,142.2997,155.52,155.52,149.8841,1616.41,1808.66,124.3236,113.7759,163.08,3964.97,277.6204,421.047,518.71,238.304,162.827,264.43,21069.6,518.71,162.827,255.671,518.71,315.9591,162.827,4908.99,264.43,421.047,518.71,315.9591,688.626,238.304,465.654,315.9591,3305.12,315.9591,5133.81,264.43,5133.81,4911.6221,18430.3283,4911.6221,48558.7617,442.8136,429.1356,587.019,442.8136,429.1356,450.89,4497.5547,442.8136,429.1356,600.2566,248.633,4442.7622,2256.4921,337.6708,337.6708,337.6708,326.9163,1750.5546,337.6708,337.6708,63.4888,337.6708,337.6708,337.6708,950.8633,337.6708,900.0529,72.098,337.6708,337.6708,544.23
08/20/2007,154.97,336.8011,146.0683,158.52,321.592,292.64,283.4142,87.2025,1109.2291,313.3426,615.1658,314.807,141.2801,141.6006,155.56,149.0459,155.56,142.3473,155.56,141.2607,142.3473,155.56,155.56,149.5468,1620.53,1818.2,124.3236,113.7759,163.08,4105.3501,294.6935,432.244,551.275,250.766,172.256,280.126,22848.41,551.275,172.256,271.859,551.275,335.2388,172.256,4920.88,280.126,432.244,551.275,335.2388,746.846,250.766,490.184,335.2388,3472.05,335.2388,5426.48,280.126,5426.48,5188.2144,19623.0248,5188.2144,49206.3594,449.1298,439.1845,595.576,449.1298,439.1845,451.597,4504.6035,449.1298,439.1845,601.3243,249.322,4430.2583,2260.5043,350.4217,350.4217,350.4217,329.4251,1735.7328,350.4217,350.4217,65.8663,350.4217,350.4217,350.4217,987.5508,350.4217,931.985,74.6132,350.4217,350.4217,547.78
08/21/2007,155.31,337.7185,146.3591,158.96,320.11,290.51,281.8554,86.823,1105.0822,312.3859,608.8421,313.59,141.4704,141.8471,155.83,149.2104,155.83,142.5992,155.83,141.5767,142.5992,155.83,155.83,149.5817,1624.36,1823.2,124.3236,113.7759,163.47,4079.73,295.3731,417.811,552.718,247.178,171.726,279.799,23375.95,552.718,171.726,272.534,552.718,335.2927,171.726,4920.88,279.799,417.811,552.718,335.2927,722.735,247.178,469.833,335.2927,3334.52,335.2927,5521.66,279.799,5521.66,5269.4976,19942.4242,5269.4976,49815.0781,451.2543,441.1726,598.645,451.2543,441.1726,450.953,4498.1802,451.2543,441.1726,585.3367,242.991,4371.6465,2228.8177,349.7952,349.7952,349.7952,325.8358,1717.3883,349.7952,349.7952,65.5822,349.7952,349.7952,349.7952,985.0847,349.7952,931.6762,74.4471,349.7952,349.7952,547.86
08/22/2007,154.83,336.9838,146.0513,158.61,321.283,291.36,285.0048,87.0973,1116.0239,314.1964,608.8735,315.345,141.1679,141.5545,155.4,148.8809,155.4,142.1445,155.4,141.0027,142.1445,155.4,155.4,149.5947,1622.1,1821.5699,124.3236,113.7759,163.19,4293.3501,299.8967,425.986,559.714,252.659,171.892,285.393,24155.46,559.714,171.892,278.006,559.714,341.0669,171.892,4990.55,285.393,425.986,559.714,341.0669,752.616,252.659,485.014,341.0669,3443.96,341.0669,5600.71,285.393,5600.71,5338.7939,20170.4194,5338.7939,51744.5586,470.1675,463.39,622.535,470.1675,463.39,466.137,4649.6411,470.1675,463.39,619.8612,257.271,4474.4546,2280.4038,358.8114,358.8114,358.8114,336.3013,1724.9774,358.8114,358.8114,66.8897,358.8114,358.8114,358.8114,1009.8715,358.8114,948.8253,75.7012,358.8114,358.8114,557.5
08/23/2007,154.98,337.2552,146.1039,158.74,322.257,293.79,286.4622,87.8502,1123.7069,315.7498,613.5743,317.682,141.1604,141.5994,155.55,148.9129,155.55,142.2684,155.55,141.1381,142.2684,155.55,155.55,149.6705,1625.4,1832.6899,124.3236,113.7759,163.66,4326.8101,309.0795,422.083,575.224,259.08,176.889,292.343,24859.87,575.224,176.889,285.813,575.224,349.5354,176.889,4973.65,292.343,422.083,575.224,349.5354,774.05,259.08,492.282,349.5354,3479.36,349.5354,5707.83,292.343,5707.83,5431.1211,20495.6245,5431.1211,51848.2305,475.7287,470.6504,629.019,475.7287,470.6504,471.598,4704.1074,475.7287,470.6504,631.1763,262.206,4482.1396,2287.5987,365.1299,365.1299,365.1299,338.5003,1716.6792,365.1299,365.1299,67.8886,365.1299,365.1299,365.1299,1027.9329,365.1299,962.4483,76.7196,365.1299,365.1299,558.58
08/24/2007,155.1,338.1555,146.16,159.17,323.274,296.27,288.7978,88.6701,1129.9911,317.8228,621.1079,320.187,141.2434,141.7492,155.64,148.9556,155.64,142.3436,155.64,141.2936,142.3436,155.64,155.64,149.7129,1623.72,1836.13,124.3236,113.7759,163.9,4320.1099,308.158,428.305,571.619,256.116,175.304,291.926,24982.03,571.619,175.304,284.93,571.619,349.2649,175.304,5034.79,291.926,428.305,571.619,349.2649,778.553,256.116,489.99,349.2649,3483.3,349.2649,5810.89,291.926,5810.89,5519.2734,20895.3736,5519.2734,52997.5586,485.7711,481.5443,642.208,485.7711,481.5443,480.355,4791.4619,485.7711,481.5443,621.1712,258.051,4503.7427,2318.2098,366.7361,366.7361,366.7361,339.4388,1729.9546,366.7361,366.7361,67.7085,366.7361,366.7361,366.7361,1032.7742,366.7361,963.1608,76.9415,366.7361,366.7361,560.38
08/27/2007,155.1,338.3901,146.2787,159.28,322.447,296.29,289.7105,88.3533,1130.6982,317.8228,621.4541,319.438,141.3878,141.9202,155.64,148.9556,155.64,142.3436,155.64,141.3809,142.3436,155.64,155.64,150.003,1627.88,1843.8101,124.3236,113.7759,164.15,4395.7002,315.223,442.157,577.765,256.639,175.869,298.484,26362.61,577.765,175.869,291.072,577.765,357.5811,175.869,5093.9,298.484,442.157,577.765,357.5811,792.201,256.639,490.975,357.5811,3483.95,357.5811,5845.54,298.484,5845.54,5541.4756,21050.0749,5541.4756,53078.1484,491.1804,489.6957,648.842,491.1804,489.6957,482.192,4809.7813,491.1804,489.6957,640.655,265.884,4581.1074,2318.2098,373.7029,373.7029,373.7029,344.4281,1737.0653,373.7029,373.7029,68.685,373.7029,373.7029,373.7029,1051.7017,373.7029,975.64,77.69,373.7029,373.7029,561.24
08/28/2007,155.46,339.5134,146.5615,159.81,321.579,295.21,287.6226,88.1455,1124.4542,316.9315,619.6462,318.601,141.5069,142.1153,155.97,149.1981,155.97,142.6578,155.97,141.5974,142.6578,155.97,155.97,150.3767,1632.9399,1844.17,124.3236,113.7759,164.58,4306.3999,314.3761,443.775,585.447,256.906,175.869,298.369,26177.56,585.447,175.869,290.821,585.447,358.5268,175.869,5087.8,298.369,443.775,585.447,358.5268,785.493,256.906,490.119,358.5268,3476.52,358.5268,5858.67,298.369,5858.67,5542.0454,21072.3975,5542.0454,51645.3281,472.8439,470.8226,624.919,472.8439,470.8226,463.606,4624.3916,472.8439,470.8226,633.3487,263.218,4519.1714,2326.1089,370.5338,370.5338,370.5338,340.8871,1748.9556,370.5338,370.5338,68.2573,370.5338,370.5338,370.5338,1042.8326,370.5338,969.8804,77.4381,370.5338,370.5338,551.51
08/29/2007,155.38,339.3043,146.4804,159.71,323.264,297.57,289.5597,88.5553,1130.6921,318.5705,623.8176,320.388,141.4893,142.0623,155.89,149.1696,155.89,142.6056,155.89,141.6488,142.6056,155.89,155.89,150.2771,1629.6,1838.0699,124.3236,113.7759,164.45,4355.1602,310.1633,445.315,582.429,253.078,173.38,295.059,25646.22,582.429,173.38,287.118,582.429,354.6598,173.38,5087.8,295.059,445.315,582.429,354.6598,772.525,253.078,493.497,354.6598,3502.09,354.6598,5774.45,295.059,5774.45,5453.9604,20661.9415,5453.9604,52734.6406,480.3415,478.5481,634.386,480.3415,478.5481,470.063,4688.7964,480.3415,478.5481,642.899,265.885,4517.8315,2308.8175,369.6923,369.6923,369.6923,341.8603,1764.0504,369.6923,369.6923,68.0025,369.6923,369.6923,369.6923,1040.7528,369.6923,966.2499,77.4222,369.6923,369.6923,554.78
08/30/2007,155.29,339.1787,146.583,159.65,324.873,297.98,289.8432,88.5436,1134.1127,319.1976,624.2177,321.723,141.4561,142.0295,155.73,149.0751,155.73,142.4647,155.73,141.4071,142.4647,155.73,155.73,150.5431,1634.11,1848.5699,124.3236,113.7759,164.5,4455.9502,313.9213,449.789,588.799,254.807,176.144,299.12,26084.94,588.799,176.144,291.178,588.799,359.6963,176.144,5143.81,299.12,449.789,588.799,359.6963,778.985,254.807,493.054,359.6963,3503.41,359.6963,5855.43,299.12,5855.43,5551.3223,20810.0703,5551.3223,52857.8399,485.3191,485.4464,640.344,485.3191,485.4464,472.224,4710.3516,485.3191,485.4464,647.2842,267.699,4570.2563,2323.2048,374.5382,374.5382,374.5382,346.2463,1788.8578,374.5382,374.5382,68.682,374.5382,374.5382,374.5382,1054.1877,374.5382,978.1683,78.2927,374.5382,374.5382,561.11
08/31/2007,155.24,338.6358,146.3807,159.4,325.933,299.52,291.0004,89.0822,1140.032,320.4466,628.0948,322.678,141.3587,141.92,155.5,148.9156,155.5,142.329,155.5,141.1876,142.329,155.5,155.5,150.4689,1629.4301,1845.92,124.4432,115.0168,164.1,4576.7202,320.2325,458.884,600.652,254.953,181.126,306.048,26743.2,600.652,181.126,298.044,600.652,368.1593,181.126,5164.58,306.048,458.884,600.652,368.1593,800.369,254.953,509.054,368.1593,3617.69,368.1593,5917.14,306.048,5917.14,5613.106,21013.0094,5613.106,54637.2383,500.1744,503.4319,659.669,500.1744,503.4319,483.872,4826.5405,500.1744,503.4319,681.674,280.752,4660.4536,2364.3609,383.4707,383.4707,383.4707,352.9398,1798.3346,383.4707,383.4707,70.0758,383.4707,383.4707,383.4707,1079.0642,383.4707,997.9728,79.5739,383.4707,383.4707,568.6
09/03/2007,155.05,338.2893,146.2829,159.23,325.933,299.52,291.07,89.0822,1140.032,320.4466,628.0948,322.678,141.2919,141.7568,155.37,148.9028,155.37,142.2084,155.37,140.8687,142.2084,155.37,155.37,150.4689,1629.4301,1845.92,124.4432,115.0168,163.97,4578.9302,321.781,462.152,603.982,257.832,180.463,306.842,26705.54,603.982,180.463,298.677,603.982,369.4982,180.463,5126.07,306.842,462.152,603.982,369.4982,811.639,257.832,514.052,369.4982,3658.71,369.4982,6054.09,306.842,6054.09,5741.9658,21386.7912,5741.9658,54832.5117,505.0238,507.516,665.886,505.0238,507.516,492.112,4909.1528,505.0238,507.516,679.8104,279.984,4661.6846,2371.7977,385.3348,385.3348,385.3348,355.5976,1804.1376,385.3348,385.3348,70.0758,385.3348,385.3348,385.3348,1085.184,385.3348,1002.3215,80.0986,385.3348,385.3348,570.2
